angle_fingers_lr:discrete,fingers:discrete,fingers_avg_angle:discrete,lm_fing_tip_rel_pos_y:discrete,lm_fing_tip_rel_pos_z:discrete,rm_fing_tip_rel_pos_z:discrete,cls:nominal:class
45,40,45,20,29,29,move5
45,40,45,20,29,29,move5
45,40,45,20,29,29,move5
45,40,45,20,29,29,move5
45,40,45,20,29,29,move5
45,40,45,20,29,29,move5
45,40,45,20,29,29,move5
45,40,45,19,29,29,move5
45,40,45,19,29,29,move5
45,40,45,19,29,29,move5
45,40,45,19,28,28,move5
45,40,45,19,28,28,move5
45,40,45,19,28,28,move5
45,40,45,19,28,28,move5
45,40,45,19,28,28,move5
46,40,46,19,28,28,move5
46,40,46,19,28,28,move5
46,40,46,19,28,28,move5
46,40,46,19,28,28,move5
46,40,46,19,28,28,move5
46,40,46,19,28,28,move5
46,40,46,19,28,28,move5
46,40,46,19,27,27,move5
46,40,46,19,28,28,move5
46,40,46,19,28,28,move5
46,40,46,19,28,28,move5
46,40,46,19,28,28,move5
46,40,46,19,28,28,move5
46,40,46,19,28,28,move5
46,40,46,19,28,28,move5
45,40,45,19,28,28,move5
45,40,45,19,28,28,move5
45,40,45,19,28,28,move5
45,40,45,19,28,28,move5
45,40,45,19,29,29,move5
45,40,45,19,29,29,move5
45,40,45,19,29,29,move5
45,40,45,19,29,29,move5
44,40,44,19,30,30,move5
44,40,44,19,30,30,move5
44,40,44,19,30,30,move5
44,40,44,19,30,30,move5
44,40,44,19,30,30,move5
44,40,44,19,30,30,move5
44,40,44,19,30,30,move5
44,40,44,19,30,30,move5
44,40,44,19,30,30,move5
44,40,44,20,30,30,move5
44,40,44,20,30,30,move5
44,40,44,20,30,30,move5
44,40,44,20,30,30,move5
43,40,43,20,30,30,move5
43,40,43,20,29,29,move5
43,40,43,20,29,29,move5
44,40,44,20,29,29,move5
44,40,44,20,29,29,move5
44,40,44,20,29,29,move5
44,40,44,20,29,29,move5
44,40,44,20,28,28,move5
44,40,44,20,28,28,move5
44,40,44,20,28,28,move5
44,40,44,20,28,28,move5
44,40,44,20,28,28,move5
44,40,44,20,27,27,move5
44,40,44,20,27,27,move5
44,40,44,20,27,27,move5
44,40,44,20,26,26,move5
45,40,45,20,26,26,move5
44,40,44,20,26,26,move5
44,40,44,20,25,25,move5
44,40,44,20,25,25,move5
45,40,45,20,24,24,move5
45,40,45,20,24,24,move5
44,40,44,19,24,24,move5
45,40,45,19,23,23,move5
44,40,44,19,23,23,move5
43,40,43,19,23,23,move5
44,40,44,19,22,22,move5
43,40,43,19,22,22,move5
42,40,42,19,22,22,move5
42,40,42,19,22,22,move5
41,40,41,19,21,21,move5
40,40,40,19,21,21,move5
41,40,41,19,21,21,move5
42,40,42,19,21,21,move5
41,40,41,19,21,21,move5
40,40,40,19,21,21,move5
40,40,40,19,21,21,move5
40,40,40,19,21,21,move5
40,40,40,19,21,21,move5
41,40,41,19,21,21,move5
41,40,41,19,21,21,move5
41,40,41,19,21,21,move5
42,40,42,19,21,21,move5
42,40,42,19,22,22,move5
42,40,42,19,22,22,move5
42,40,42,19,22,22,move5
43,40,43,19,22,22,move5
43,40,43,19,23,23,move5
43,40,43,19,23,23,move5
43,40,43,19,23,23,move5
43,40,43,19,24,24,move5
43,40,43,19,24,24,move5
44,40,44,19,24,24,move5
44,40,44,20,24,24,move5
44,40,44,20,24,24,move5
44,40,44,20,25,25,move5
44,40,44,20,25,25,move5
44,40,44,20,25,25,move5
44,40,44,20,25,25,move5
44,40,44,20,25,25,move5
45,40,45,20,25,25,move5
45,40,45,20,25,25,move5
45,40,45,20,25,25,move5
45,40,45,20,25,25,move5
45,40,45,20,25,25,move5
45,40,45,20,25,25,move5
45,40,45,20,25,25,move5
45,40,45,20,25,25,move5
0,20,0,20,39,39,move5
46,40,46,20,25,25,move5
46,40,46,20,25,25,move5
46,40,46,20,25,25,move5
46,40,46,20,25,25,move5
46,40,46,20,25,25,move5
46,40,46,20,25,25,move5
46,40,46,20,24,24,move5
46,40,46,20,24,24,move5
45,40,45,20,24,24,move5
46,40,46,20,24,24,move5
45,40,45,20,24,24,move5
45,40,45,20,23,23,move5
45,40,45,20,23,23,move5
45,40,45,20,23,23,move5
44,40,44,20,22,22,move5
44,40,44,20,22,22,move5
43,40,43,20,22,22,move5
43,40,43,20,22,22,move5
43,40,43,20,22,22,move5
42,40,42,20,21,21,move5
42,40,42,20,21,21,move5
41,40,41,20,21,21,move5
41,40,41,20,21,21,move5
41,40,41,20,21,21,move5
41,40,41,20,21,21,move5
41,40,41,20,21,21,move5
41,40,41,20,20,20,move5
41,40,41,20,20,20,move5
41,40,41,20,20,20,move5
40,40,40,20,20,20,move5
40,40,40,20,20,20,move5
41,40,41,20,20,20,move5
41,40,41,20,20,20,move5
41,40,41,20,20,20,move5
41,40,41,20,20,20,move5
41,40,41,19,20,20,move5
41,40,41,19,20,20,move5
41,40,41,19,20,20,move5
41,40,41,19,20,20,move5
41,40,41,19,21,21,move5
41,40,41,19,21,21,move5
41,40,41,19,21,21,move5
42,40,42,19,21,21,move5
42,40,42,19,21,21,move5
42,40,42,19,21,21,move5
42,40,42,19,21,21,move5
42,40,42,19,22,22,move5
42,40,42,19,22,22,move5
42,40,42,19,22,22,move5
42,40,42,19,22,22,move5
42,40,42,19,22,22,move5
43,40,43,19,22,22,move5
43,40,43,19,22,22,move5
43,40,43,19,23,23,move5
43,40,43,19,23,23,move5
43,40,43,19,23,23,move5
43,40,43,19,23,23,move5
43,40,43,19,23,23,move5
43,40,43,19,23,23,move5
43,40,43,19,23,23,move5
43,40,43,19,23,23,move5
43,40,43,19,23,23,move5
44,40,44,19,23,23,move5
43,40,43,19,23,23,move5
44,40,44,19,23,23,move5
44,40,44,19,23,23,move5
44,40,44,20,23,23,move5
44,40,44,19,23,23,move5
44,40,44,19,23,23,move5
43,40,43,20,22,22,move5
43,40,43,20,22,22,move5
43,40,43,20,22,22,move5
43,40,43,19,22,22,move5
43,40,43,19,22,22,move5
43,40,43,20,22,22,move5
43,40,43,20,22,22,move5
43,40,43,20,22,22,move5
43,40,43,20,22,22,move5
42,40,42,20,22,22,move5
42,40,42,20,22,22,move5
42,40,42,20,22,22,move5
42,40,42,20,22,22,move5
42,40,42,20,22,22,move5
42,40,42,20,22,22,move5
42,40,42,20,22,22,move5
42,40,42,20,22,22,move5
42,40,42,19,22,22,move5
42,40,42,19,22,22,move5
42,40,42,19,21,21,move5
42,40,42,19,21,21,move5
42,40,42,19,21,21,move5
43,40,43,19,21,21,move5
43,40,43,19,21,21,move5
43,40,43,19,21,21,move5
44,40,44,19,21,21,move5
43,40,43,19,21,21,move5
43,40,43,19,21,21,move5
43,40,43,19,21,21,move5
43,40,43,19,21,21,move5
43,40,43,19,21,21,move5
43,40,43,19,21,21,move5
43,40,43,19,21,21,move5
43,40,43,19,21,21,move5
43,40,43,19,21,21,move5
43,40,43,19,21,21,move5
43,40,43,19,21,21,move5
43,40,43,19,21,21,move5
43,40,43,19,22,22,move5
43,40,43,19,22,22,move5
43,40,43,19,22,22,move5
43,40,43,19,22,22,move5
44,40,44,19,22,22,move5
44,40,44,19,22,22,move5
44,40,44,19,23,23,move5
44,40,44,19,23,23,move5
44,40,44,19,23,23,move5
44,40,44,19,23,23,move5
44,40,44,19,23,23,move5
44,40,44,19,23,23,move5
44,40,44,19,23,23,move5
44,40,44,19,23,23,move5
44,40,44,19,24,24,move5
44,40,44,19,24,24,move5
44,40,44,20,24,24,move5
44,40,44,20,24,24,move5
43,40,43,20,24,24,move5
43,40,43,20,24,24,move5
43,40,43,20,25,25,move5
43,40,43,20,25,25,move5
43,40,43,20,25,25,move5
43,40,43,20,25,25,move5
43,40,43,20,25,25,move5
43,40,43,20,26,26,move5
42,40,42,20,26,26,move5
42,40,42,20,26,26,move5
42,40,42,20,26,26,move5
42,40,42,20,26,26,move5
42,40,42,20,26,26,move5
42,40,42,20,26,26,move5
42,40,42,20,27,27,move5
42,40,42,20,27,27,move5
42,40,42,20,27,27,move5
42,40,42,20,27,27,move5
42,40,42,20,26,26,move5
42,40,42,20,26,26,move5
42,40,42,20,26,26,move5
42,40,42,20,26,26,move5
42,40,42,20,26,26,move5
42,60,70,20,26,26,move5
42,40,42,20,25,25,move5
42,40,42,20,25,25,move5
42,60,70,20,25,25,move5
42,60,69,20,25,25,move5
42,60,69,20,25,25,move5
42,60,68,20,25,25,move5
42,60,68,20,25,25,move5
42,40,42,20,24,24,move5
42,40,42,20,24,24,move5
42,60,67,20,24,24,move5
43,40,43,20,24,24,move5
43,40,43,20,24,24,move5
43,40,43,20,24,24,move5
74,60,67,20,24,24,move5
43,40,43,20,24,24,move5
43,40,43,20,23,23,move5
43,40,43,20,23,23,move5
43,40,43,20,23,23,move5
43,40,43,20,23,23,move5
44,40,44,20,23,23,move5
43,40,43,20,23,23,move5
43,40,43,20,23,23,move5
43,40,43,20,23,23,move5
43,40,43,19,22,22,move5
44,40,44,19,22,22,move5
44,40,44,19,22,22,move5
44,40,44,19,22,22,move5
44,40,44,19,22,22,move5
44,40,44,19,22,22,move5
44,40,44,19,22,22,move5
44,40,44,20,22,22,move5
44,40,44,20,22,22,move5
44,40,44,20,23,23,move5
44,40,44,20,23,23,move5
44,40,44,20,23,23,move5
44,40,44,20,23,23,move5
44,40,44,20,23,23,move5
44,40,44,20,23,23,move5
44,40,44,20,23,23,move5
44,40,44,20,24,24,move5
44,40,44,20,24,24,move5
44,40,44,20,24,24,move5
44,40,44,20,24,24,move5
44,40,44,20,24,24,move5
44,40,44,20,24,24,move5
44,40,44,20,25,25,move5
44,40,44,20,25,25,move5
44,40,44,20,25,25,move5
44,40,44,20,25,25,move5
44,40,44,20,25,25,move5
44,40,44,20,25,25,move5
44,40,44,20,26,26,move5
44,40,44,20,26,26,move5
44,40,44,20,26,26,move5
43,40,43,20,26,26,move5
43,40,43,20,26,26,move5
43,40,43,20,27,27,move5
43,40,43,20,27,27,move5
43,40,43,20,27,27,move5
43,40,43,20,28,28,move5
43,40,43,20,28,28,move5
42,40,42,20,28,28,move5
42,40,42,20,28,28,move5
42,40,42,20,28,28,move5
42,40,42,20,29,29,move5
42,40,42,20,29,29,move5
41,40,41,20,29,29,move5
41,40,41,20,29,29,move5
41,40,41,20,29,29,move5
41,40,41,20,29,29,move5
41,40,41,20,29,29,move5
41,40,41,20,30,30,move5
40,40,40,20,30,30,move5
40,40,40,20,30,30,move5
40,40,40,20,30,30,move5
40,40,40,20,31,31,move5
40,40,40,19,31,31,move5
40,40,40,19,31,31,move5
40,40,40,19,32,32,move5
39,40,39,19,32,32,move5
39,40,39,19,33,33,move5
39,40,39,18,33,33,move5
39,40,39,18,33,33,move5
39,40,39,18,33,33,move5
39,40,39,18,34,34,move5
39,40,39,18,34,34,move5
39,40,39,17,34,34,move5
39,40,39,17,34,34,move5
39,40,39,17,34,34,move5
39,40,39,17,34,34,move5
39,40,39,17,35,35,move5
39,40,39,17,35,35,move5
39,40,39,16,35,35,move5
39,40,39,16,35,35,move5
39,40,39,16,35,35,move5
39,40,39,16,35,35,move5
39,40,39,16,35,35,move5
39,40,39,16,35,35,move5
39,40,39,16,35,35,move5
39,40,39,16,35,35,move5
39,40,39,16,35,35,move5
39,40,39,16,35,35,move5
39,40,39,16,35,35,move5
39,40,39,16,35,35,move5
39,40,39,16,34,34,move5
39,40,39,16,34,34,move5
39,40,39,16,34,34,move5
39,40,39,17,34,34,move5
38,40,38,17,34,34,move5
38,40,38,17,34,34,move5
38,40,38,17,34,34,move5
38,40,38,17,33,33,move5
38,40,38,17,33,33,move5
38,40,38,17,33,33,move5
38,40,38,18,33,33,move5
38,40,38,18,33,33,move5
38,40,38,18,33,33,move5
38,40,38,18,33,33,move5
38,40,38,18,33,33,move5
38,40,38,18,33,33,move5
38,40,38,18,32,32,move5
38,40,38,18,32,32,move5
38,40,38,18,32,32,move5
38,40,38,18,32,32,move5
38,40,38,18,32,32,move5
38,40,38,18,32,32,move5
38,40,38,18,32,32,move5
39,40,39,18,32,32,move5
39,40,39,18,32,32,move5
39,40,39,18,32,32,move5
39,40,39,18,32,32,move5
39,40,39,18,32,32,move5
39,40,39,18,31,31,move5
39,40,39,18,31,31,move5
40,40,40,18,31,31,move5
40,40,40,18,31,31,move5
40,40,40,18,31,31,move5
40,40,40,18,31,31,move5
40,40,40,18,31,31,move5
40,40,40,18,31,31,move5
41,40,41,18,31,31,move5
41,40,41,18,30,30,move5
41,40,41,18,30,30,move5
41,40,41,18,30,30,move5
41,40,41,18,30,30,move5
41,40,41,18,30,30,move5
41,40,41,18,30,30,move5
41,40,41,18,30,30,move5
41,40,41,18,30,30,move5
41,40,41,18,30,30,move5
41,40,41,18,30,30,move5
41,40,41,18,30,30,move5
42,40,42,18,30,30,move5
42,40,42,18,30,30,move5
42,40,42,18,30,30,move5
42,40,42,18,31,31,move5
42,40,42,18,31,31,move5
42,40,42,18,31,31,move5
42,40,42,18,31,31,move5
42,40,42,19,31,31,move5
42,40,42,19,31,31,move5
42,40,42,19,31,31,move5
42,40,42,19,31,31,move5
42,40,42,19,30,30,move5
42,40,42,19,30,30,move5
42,40,42,19,30,30,move5
42,40,42,19,30,30,move5
42,40,42,19,30,30,move5
42,40,42,19,30,30,move5
43,40,43,19,30,30,move5
43,40,43,19,29,29,move5
43,40,43,19,29,29,move5
43,40,43,19,29,29,move5
43,40,43,19,29,29,move5
43,40,43,19,29,29,move5
43,40,43,19,29,29,move5
43,40,43,19,29,29,move5
44,40,44,19,29,29,move5
44,40,44,19,29,29,move5
44,40,44,19,29,29,move5
44,40,44,19,29,29,move5
44,40,44,19,29,29,move5
44,40,44,19,30,30,move5
44,40,44,19,30,30,move5
0,0,0,35,65,65,none
0,0,0,35,62,62,none
0,0,0,36,56,56,none
0,20,0,12,4,4,none
0,20,0,13,3,3,none
39,40,39,15,15,15,none
36,40,36,14,18,18,none
28,60,18,14,14,14,none
27,60,20,14,0,0,none
25,80,15,14,1,1,none
24,80,14,14,4,4,none
34,100,17,14,6,6,none
35,100,17,13,8,8,none
36,100,17,13,10,10,none
37,100,17,13,12,12,none
37,100,17,13,13,13,none
37,80,20,13,15,15,none
37,100,18,13,16,16,none
38,100,18,13,17,17,none
38,100,18,13,17,17,none
38,100,18,13,18,18,none
39,100,18,13,18,18,none
39,100,18,14,18,18,none
39,100,18,14,19,19,none
40,100,18,14,19,19,none
40,100,18,15,20,20,none
40,100,18,15,20,20,none
40,100,18,16,21,21,none
40,100,18,16,21,21,none
40,100,18,17,21,21,none
36,80,19,18,21,21,none
33,60,22,19,22,22,none
32,60,21,19,21,21,none
0,40,0,16,43,43,none
20,80,18,14,42,42,none
13,80,15,12,34,34,none
15,80,15,12,34,34,none
28,60,19,16,15,15,none
0,20,0,15,14,14,none
26,40,26,14,13,13,none
27,40,27,13,13,13,none
0,0,0,47,38,38,none
0,20,0,18,41,41,none
0,20,0,18,39,39,none
5,40,5,14,37,37,none
5,40,5,17,34,34,none
5,40,5,17,32,32,none
5,40,5,17,30,30,none
5,40,5,17,28,28,none
5,60,7,17,27,27,none
4,60,6,17,26,26,none
4,60,6,17,25,25,none
4,60,6,17,24,24,none
4,60,6,16,24,24,none
4,60,6,16,23,23,none
5,60,6,16,23,23,none
5,60,5,16,22,22,none
5,60,5,15,22,22,none
5,40,5,15,22,22,none
7,40,7,12,30,30,none
12,60,8,12,30,30,none
5,40,5,12,32,32,none
5,60,7,14,30,30,none
7,60,7,14,31,31,none
11,40,11,12,40,40,none
0,0,0,41,13,13,none
0,20,0,15,38,38,none
0,20,0,16,39,39,none
6,40,6,13,45,45,none
11,60,8,8,25,25,none
9,60,6,9,25,25,none
8,40,8,9,25,25,none
6,60,6,9,26,26,none
5,40,5,9,26,26,none
7,60,5,10,27,27,none
6,60,5,10,27,27,none
1,40,1,10,28,28,none
6,60,4,10,28,28,none
8,60,5,11,28,28,none
2,40,2,11,28,28,none
18,60,12,11,28,28,none
19,60,12,12,28,28,none
18,60,12,12,29,29,none
19,60,12,12,29,29,none
11,60,7,12,28,28,none
20,60,13,12,29,29,none
12,60,8,12,29,29,none
18,80,10,13,29,29,none
21,100,11,13,28,28,none
21,100,11,14,28,28,none
21,100,11,14,28,28,none
21,100,11,14,27,27,none
14,80,8,7,39,39,none
22,100,11,15,27,27,none
22,100,11,15,27,27,none
22,100,11,15,27,27,none
22,100,11,16,27,27,none
23,100,11,16,26,26,none
23,100,11,16,26,26,none
24,100,12,17,26,26,none
24,100,12,17,26,26,none
25,100,12,17,26,26,none
25,100,13,17,26,26,none
26,100,13,18,25,25,none
27,100,14,18,25,25,none
28,100,15,18,25,25,none
29,100,16,18,24,24,none
30,100,16,18,24,24,none
31,100,17,19,24,24,none
32,100,17,19,23,23,none
32,100,17,19,23,23,none
33,100,17,19,22,22,none
34,100,17,19,22,22,none
34,100,16,19,22,22,none
34,100,16,20,21,21,none
34,100,16,20,21,21,none
35,100,16,20,21,21,none
35,100,16,20,21,21,none
35,100,17,20,20,20,none
35,100,17,20,20,20,none
35,100,18,19,20,20,none
35,100,19,19,20,20,none
36,100,20,19,20,20,none
36,100,21,19,21,21,none
36,100,22,19,21,21,none
37,100,23,19,21,21,none
35,100,23,18,22,22,none
36,100,24,18,22,22,none
37,100,25,18,22,22,none
37,100,25,17,23,23,none
38,100,26,17,23,23,none
38,100,26,17,23,23,none
39,100,27,16,24,24,none
39,100,27,16,24,24,none
40,100,27,16,24,24,none
40,100,27,16,24,24,none
40,100,27,15,24,24,none
41,100,27,15,25,25,none
41,80,26,15,25,25,none
42,80,26,15,25,25,none
42,80,26,14,24,24,none
42,80,26,14,24,24,none
43,80,26,14,24,24,none
37,60,26,14,23,23,none
37,60,25,13,22,22,none
0,20,0,15,44,44,none
0,20,0,15,45,45,none
0,20,0,15,45,45,none
0,20,0,15,46,46,none
0,20,0,15,46,46,none
16,40,16,15,46,46,none
14,40,14,15,46,46,none
13,40,13,15,46,46,none
11,40,11,19,39,39,none
11,40,11,19,39,39,none
10,40,10,19,38,38,none
10,40,10,19,37,37,none
11,40,11,19,36,36,none
32,60,22,18,16,16,none
19,60,13,18,35,35,none
38,80,22,18,14,14,none
21,60,14,18,34,34,none
40,80,23,18,13,13,none
23,60,15,18,33,33,none
41,80,23,17,13,13,none
40,80,23,17,13,13,none
42,80,24,17,14,14,none
43,80,25,18,15,15,none
17,40,17,18,35,35,none
28,60,19,18,35,35,none
28,60,19,19,34,34,none
14,40,14,9,32,32,none
14,40,14,9,29,29,none
17,60,18,18,35,35,none
13,60,16,9,27,27,none
13,60,15,9,27,27,none
16,60,13,9,26,26,none
18,60,12,10,42,42,none
13,80,11,10,27,27,none
13,80,10,11,28,28,none
13,80,9,12,28,28,none
14,80,9,13,28,28,none
4,60,3,10,43,43,none
3,60,2,10,42,42,none
2,60,1,11,42,42,none
5,60,3,11,42,42,none
3,40,3,11,42,42,none
9,60,6,12,42,42,none
5,40,5,12,43,43,none
0,20,0,12,43,43,none
0,20,0,13,44,44,none
11,40,11,14,43,43,none
6,40,6,14,43,43,none
6,40,6,15,43,43,none
5,40,5,15,42,42,none
0,20,0,16,42,42,none
14,40,14,16,42,42,none
14,40,14,16,42,42,none
14,40,14,17,41,41,none
15,80,12,17,41,41,none
15,80,12,17,41,41,none
15,80,12,17,41,41,none
16,80,12,17,41,41,none
16,80,11,17,40,40,none
16,80,11,17,40,40,none
17,80,11,17,40,40,none
17,80,10,17,39,39,none
18,80,10,17,39,39,none
18,80,10,16,38,38,none
18,80,10,16,37,37,none
18,80,10,15,37,37,none
17,80,9,15,36,36,none
16,80,9,14,35,35,none
15,40,15,13,35,35,none
13,60,9,12,34,34,none
36,60,24,17,17,17,none
0,20,0,11,45,45,none
0,20,0,17,18,18,none
23,40,23,17,18,18,none
25,40,25,16,20,20,none
0,20,0,11,49,49,none
0,20,0,14,22,22,none
0,0,0,40,54,54,none
0,0,0,40,56,56,none
0,0,0,40,59,59,none
0,0,0,39,61,61,none
0,0,0,38,61,61,none
0,0,0,37,65,65,none
0,0,0,36,68,68,none
0,0,0,36,70,70,none
0,0,0,37,71,71,none
0,0,0,37,74,74,none
23,60,18,10,28,28,none
23,60,19,10,30,30,none
25,80,17,12,21,21,none
26,80,17,12,20,20,none
27,80,18,12,18,18,none
28,80,18,11,18,18,none
30,80,19,11,18,18,none
31,100,19,11,19,19,none
32,100,19,11,20,20,none
33,100,20,10,23,23,none
27,80,16,10,25,25,none
27,80,16,10,26,26,none
27,80,16,10,27,27,none
27,80,15,10,28,28,none
26,80,15,10,29,29,none
26,80,15,10,29,29,none
26,80,15,10,30,30,none
26,80,15,10,30,30,none
26,80,16,11,31,31,none
26,80,16,11,31,31,none
26,80,16,11,32,32,none
27,80,16,11,32,32,none
27,80,16,12,32,32,none
27,80,16,12,32,32,none
26,80,16,13,33,33,none
26,80,16,13,32,32,none
18,60,12,14,32,32,none
17,60,12,14,32,32,none
17,60,11,15,31,31,none
16,60,11,16,31,31,none
16,60,10,16,32,32,none
15,60,10,16,32,32,none
15,60,10,16,33,33,none
15,60,10,16,33,33,none
14,60,9,17,33,33,none
14,60,9,17,33,33,none
11,60,8,17,33,33,none
5,40,5,17,33,33,none
5,40,5,17,33,33,none
0,20,0,12,39,39,none
0,20,0,16,39,39,none
0,20,0,17,43,43,none
9,40,9,17,46,46,none
3,40,3,12,48,48,none
8,60,7,11,46,46,none
5,60,6,10,45,45,none
25,80,15,12,15,15,none
23,80,14,13,15,15,none
23,80,14,13,15,15,none
24,100,12,13,14,14,none
24,100,12,14,14,14,none
25,100,12,14,14,14,none
25,100,13,14,14,14,none
25,100,13,14,14,14,none
25,100,13,15,15,15,none
26,100,13,15,16,16,none
27,100,14,16,16,16,none
27,100,14,16,17,17,none
28,100,14,16,18,18,none
28,100,14,17,19,19,none
29,100,15,17,20,20,none
30,100,15,17,21,21,none
31,100,15,16,21,21,none
30,100,15,15,20,20,none
30,100,14,14,20,20,none
29,100,13,12,19,19,none
25,60,17,10,18,18,none
0,20,0,18,43,43,none
0,20,0,19,44,44,none
0,20,0,18,43,43,none
0,20,0,19,32,32,none
2,60,4,18,31,31,none
1,60,2,18,29,29,none
0,60,1,17,28,28,none
2,60,2,17,27,27,none
4,60,2,17,26,26,none
5,60,3,16,26,26,none
10,80,6,16,26,26,none
10,80,6,15,26,26,none
10,80,6,15,27,27,none
10,80,6,14,27,27,none
10,80,6,14,27,27,none
11,80,7,14,28,28,none
11,80,7,13,28,28,none
12,80,7,13,28,28,none
12,80,7,13,29,29,none
13,80,7,13,29,29,none
13,80,8,13,30,30,none
14,80,8,13,30,30,none
15,80,8,14,30,30,none
15,80,9,14,31,31,none
17,80,9,14,31,31,none
18,80,10,15,31,31,none
12,60,8,18,39,39,none
12,60,8,19,37,37,none
12,60,8,19,36,36,none
13,60,9,19,35,35,none
22,60,15,15,31,31,none
16,60,10,19,34,34,none
15,60,11,19,33,33,none
16,60,11,19,32,32,none
17,60,12,19,31,31,none
19,60,13,19,31,31,none
21,60,15,19,30,30,none
21,60,16,20,30,30,none
0,20,0,21,31,31,none
0,20,0,20,44,44,none
0,20,0,21,45,45,none
0,20,0,22,36,36,none
0,20,0,21,44,44,none
20,60,16,22,34,34,none
19,60,15,22,34,34,none
20,80,20,7,25,25,none
29,80,20,8,25,25,none
28,80,19,9,26,26,none
28,80,18,10,26,26,none
28,80,18,11,26,26,none
28,80,17,11,27,27,none
28,80,17,12,27,27,none
28,80,16,13,27,27,none
28,80,16,14,27,27,none
27,80,15,15,27,27,none
28,80,15,15,27,27,none
28,80,14,16,27,27,none
22,60,15,17,27,27,none
23,60,16,18,27,27,none
24,60,17,18,26,26,none
24,40,24,19,26,26,none
17,40,17,20,26,26,none
0,20,0,15,43,43,none
0,20,0,15,37,37,none
0,20,0,16,42,42,none
0,20,0,15,43,43,none
0,20,0,15,43,43,none
0,20,0,16,42,42,none
0,20,0,16,41,41,none
7,40,7,16,41,41,none
6,40,6,16,41,41,none
5,40,5,17,41,41,none
4,40,4,17,42,42,none
5,40,5,17,42,42,none
8,60,8,12,45,45,none
9,60,9,12,44,44,none
14,60,11,17,40,40,none
15,60,11,16,38,38,none
16,80,10,16,35,35,none
15,80,9,15,34,34,none
14,80,9,14,34,34,none
13,60,9,14,34,34,none
12,80,22,13,34,34,none
29,40,29,12,33,33,none
0,20,0,19,15,15,none
34,40,34,19,14,14,none
0,20,0,13,46,46,none
31,40,31,18,14,14,none
27,40,27,18,13,13,none
27,40,27,17,13,13,none
0,20,0,17,11,11,none
28,40,28,16,10,10,none
27,60,19,16,8,8,none
27,60,18,15,8,8,none
25,60,17,15,6,6,none
26,60,17,14,5,5,none
23,60,15,14,4,4,none
17,60,15,13,4,4,none
5,40,5,16,38,38,none
5,40,5,17,37,37,none
22,60,15,11,4,4,none
23,60,15,11,4,4,none
17,60,11,21,27,27,none
17,60,12,21,26,26,none
18,60,12,21,25,25,none
33,80,19,10,2,2,none
18,60,12,22,24,24,none
9,40,9,22,26,26,none
9,40,9,22,27,27,none
9,40,9,23,28,28,none
0,0,0,42,9,9,none
0,0,0,42,8,8,none
0,20,0,15,44,44,none
0,20,0,20,40,40,none
0,20,0,20,41,41,none
0,20,0,20,41,41,none
0,20,0,20,42,42,none
9,40,9,16,43,43,none
9,40,9,16,43,43,none
9,60,12,21,29,29,none
9,60,12,21,30,30,none
10,60,11,13,42,42,none
15,60,11,12,42,42,none
0,0,0,41,18,18,none
13,60,9,11,51,51,none
12,60,9,11,49,49,none
11,60,8,11,48,48,none
0,20,0,11,49,49,none
0,20,0,13,48,48,none
0,20,0,11,51,51,none
0,20,0,11,51,51,none
0,20,0,10,51,51,none
0,20,0,10,52,52,none
0,20,0,9,53,53,none
0,0,0,38,36,36,none
0,20,0,11,34,34,none
0,0,0,38,20,20,none
0,0,0,38,20,20,none
0,0,0,38,20,20,none
0,0,0,38,16,16,none
0,0,0,38,14,14,none
0,0,0,38,14,14,none
0,20,0,12,23,23,none
0,20,0,12,23,23,none
0,0,0,38,14,14,none
0,20,0,12,22,22,none
0,20,0,13,22,22,none
0,20,0,13,27,27,none
18,40,18,16,32,32,none
21,40,21,16,33,33,none
19,40,19,15,34,34,none
7,60,12,16,40,40,none
4,60,11,16,40,40,none
3,80,8,16,39,39,none
3,80,7,16,38,38,none
3,80,7,17,39,39,none
5,80,7,17,38,38,none
5,80,7,17,39,39,none
13,40,13,16,40,40,none
10,40,10,16,41,41,none
0,20,0,16,42,42,none
5,40,5,16,42,42,none
0,0,0,30,58,58,none
0,0,0,31,62,62,none
0,0,0,31,65,65,none
0,20,0,17,42,42,none
0,20,0,16,35,35,none
0,20,0,15,28,28,none
0,0,0,32,71,71,none
0,0,0,32,71,71,none
22,60,20,13,16,16,none
23,60,20,13,16,16,none
23,80,20,13,17,17,none
22,80,20,13,18,18,none
20,80,20,13,20,20,none
22,80,21,13,18,18,none
30,60,20,12,17,17,none
29,60,20,12,15,15,none
29,60,19,11,13,13,none
24,60,16,12,24,24,none
41,60,27,10,12,12,none
39,60,26,10,14,14,none
15,40,15,14,29,29,none
15,60,11,14,28,28,none
15,60,11,14,27,27,none
15,60,15,16,29,29,none
15,60,13,18,32,32,none
0,20,0,18,45,45,none
8,40,8,21,42,42,none
7,40,7,21,42,42,none
8,40,8,11,23,23,none
7,60,5,12,23,23,none
12,60,8,13,23,23,none
12,60,8,14,23,23,none
13,60,9,15,23,23,none
14,60,9,16,23,23,none
15,60,10,17,24,24,none
0,20,0,16,28,28,none
0,0,0,54,28,28,none
18,60,12,18,29,29,none
20,60,13,19,28,28,none
8,40,8,11,45,45,none
9,60,10,11,44,44,none
10,60,10,11,44,44,none
11,60,10,11,43,43,none
11,40,11,11,43,43,none
0,20,0,10,41,41,none
